uid,school_type,name,campus,headquarters,undergraduate,operator,prefecture,city,municipality_code,postal_code,address,phone_number,fax_number,kcode,department,name_hira,graduate_course,major_course,master,doctor,related_college,related_undergraduate,created_date,updated_date,salesforce_id
1644,大学,金沢大学,角間キャンパス,本部（代表）,本部（代表）,国立,石川県,金沢市,172014,920-1192,石川県金沢市角間町,076-264-5111,076-234-4042,col-K23003532-0000,,かなざわだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:28,0015h00000oIV4Q
1645,大学,富山国際大学,東黒牧キャンパス,本部（代表）,本部（代表）,私立,富山県,富山市,162019,930-1292,富山県富山市東黒牧６５－１,076-483-8000,076-483-8008,col-K23003521-0000,,とやまこくさいだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:28,0015h00000oIV4R
1646,大学,高岡法科大学,,本部（代表）,本部（代表）,私立,富山県,高岡市,162027,939-1193,富山県高岡市戸出石代３０７－３,0766-63-3388,0766-63-6410,col-K23003509-0000,,たかおかほうかだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:28,0015h00000oIV4S
1647,大学,桐朋学園大学院大学,富山キャンパス,本部（代表）,本部（代表）,私立,富山県,富山市,162019,930-0138,富山県富山市呉羽町１８８４－１７,076-434-6800,076-434-6666,col-K23003510-0000,,とうほうがくえんだいがくいんだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:28,0015h00000oIV4T
1648,大学,上越教育大学,,本部（代表）,本部（代表）,国立,新潟県,上越市,152226,943-8512,新潟県上越市山屋敷町１,025-521-3214,0255-21-3220,col-K23003314-0000,,じょうえつきょういくだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:28,0015h00000oIV4U
1649,大学,新潟大学,五十嵐キャンパス,本部（代表）,本部（代表）,国立,新潟県,新潟市西区,151076,950-2181,新潟県新潟市西区五十嵐二の町８０５０,025-223-6161,025-262-6539,col-K23003336-0000,,にいがただいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV4V
1650,大学,長岡技術科学大学,,本部（代表）,本部（代表）,国立,新潟県,長岡市,152021,940-2188,新潟県長岡市上富岡町１６０３－１,0258-46-6000,0258-47-9050,col-K23003325-0000,,ながおかぎじゅつかがくだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV4W
1651,大学,新潟県立看護大学,,本部（代表）,本部（代表）,公立,新潟県,上越市,152226,943-0147,新潟県上越市新南町２４０,025-525-2811,025-526-2815,col-K23003347-0000,,にいがたけんりつかんごだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:42,0015h00000oIV4X
1652,大学,新潟県立大学,,本部（代表）,本部（代表）,公立,新潟県,新潟市東区,151025,950-8680,新潟県新潟市東区海老ヶ瀬４７１,025-270-1300,025-270-5173,col-K23007628-0000,,にいがたけんりつだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:42,0015h00000oIV4Y
1653,大学,敬和学園大学,,本部（代表）,本部（代表）,私立,新潟県,新発田市,152064,957-0000,新潟県新発田市富塚１２７０,0254-26-3636,0254-26-3646,col-K23003358-0000,,けいわがくえんだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:42,0015h00000oIV4Z
1654,大学,国際大学,,本部（代表）,本部（代表）,私立,新潟県,南魚沼市,152269,949-7277,新潟県南魚沼市国際町７７７,025-779-1111,025-779-4441,col-K23003369-0000,,こくさいだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:42,0015h00000oIV4a
1655,大学,事業創造大学院大学,新潟本校キャンパス,本部（代表）,本部（代表）,私立,新潟県,新潟市中央区,151033,950-0916,新潟県新潟市中央区米山３－１－４６,025-255-1250,025-255-1251,col-K23003451-0000,,じぎょうそうぞうだいがくいんだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:42,0015h00000oIV4b
1656,大学,新潟リハビリテーション大学,,本部（代表）,本部（代表）,私立,新潟県,村上市,152129,958-0053,新潟県村上市上の山２－１６,0254-56-8292,0254-56-8291,col-K23003473-0000,,にいがたりはびりてーしょんだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:42,0015h00000oIV4c
1657,大学,新潟医療福祉大学,,本部（代表）,本部（代表）,私立,新潟県,新潟市北区,151017,950-3198,新潟県新潟市北区島見町１３９８,025-257-4455,025-257-4456,col-K23003392-0000,,にいがたいりょうふくしだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:42,0015h00000oIV4d
1658,大学,白梅学園大学,,本部（代表）,本部（代表）,私立,東京都,小平市,132110,187-8570,東京都小平市小川町１－８３０,042-342-2311,042-346-5652,col-K23002195-0000,,しらうめがくえんだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:42,0015h00000oIV4e
1659,大学,新潟経営大学,,本部（代表）,本部（代表）,私立,新潟県,加茂市,152099,959-1321,新潟県加茂市希望ヶ丘２９０９－２,0256-53-3000,0256-53-4544,col-K23003406-0000,,にいがたけいえいだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:43,0015h00000oIV4f
1660,大学,新潟国際情報大学,みずき野キャンパス,本部（代表）,本部（代表）,私立,新潟県,新潟市西区,151076,950-2292,新潟県新潟市西区みずき野３－１－１,025-239-3111,025-239-3690,col-K23003428-0000,,にいがたこくさいじょうほうだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:43,0015h00000oIV4g
1661,大学,新潟産業大学,,本部（代表）,本部（代表）,私立,新潟県,柏崎市,152056,945-1393,新潟県柏崎市軽井川４７３０,0257-24-6655,0257-22-1300,col-K23003439-0000,,にいがたさんぎょうだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:43,0015h00000oIV4h
1662,大学,新潟食料農業大学,新潟キャンパス,本部（代表）,本部（代表）,私立,新潟県,新潟市北区,151017,950-3197,新潟県新潟市北区島見町９４０,025-212-3301,025-212-3302,col-K23032274-0000,,にいがたしょくりょうのうぎょうだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:44,0015h00000oIV4i
1663,大学,新潟青陵大学,,本部（代表）,本部（代表）,私立,新潟県,新潟市中央区,151033,951-8121,新潟県新潟市中央区水道町１－５９３９,025-266-0127,025-267-0053,col-K23003440-0000,,にいがたせいりょうだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:44,0015h00000oIV4j
1664,大学,新潟薬科大学,新津キャンパス,本部（代表）,本部（代表）,私立,新潟県,新潟市秋葉区,151050,956-8603,新潟県新潟市秋葉区東島２６５－１,0250-25-5000,0250-25-5021,col-K23003462-0000,,にいがたやっかだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:44,0015h00000oIV4k
1665,大学,長岡崇徳大学,,本部（代表）,本部（代表）,私立,新潟県,長岡市,152021,940-2135,新潟県長岡市深沢町２２７６－２,0258-46-6666,0258-86-6637,col-K23040001-0000,,ながおかすとくだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:44,0015h00000oIV4l
1666,大学,長岡造形大学,,本部（代表）,本部（代表）,私立,新潟県,長岡市,152021,940-2088,新潟県長岡市千秋４－１９７,0258-21-3311,0258-21-3312,col-K23003381-0000,,ながおかぞうけいだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:44,0015h00000oIV4m
1667,大学,長岡大学,,本部（代表）,本部（代表）,私立,新潟県,長岡市,152021,940-0828,新潟県長岡市御山町８０－８,0258-39-1600,0258-33-8792,col-K23003370-0000,,ながおかだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:44,0015h00000oIV4n
1668,大学,富山大学,五福キャンパス,本部（代表）,本部（代表）,国立,富山県,富山市,162019,930-8555,富山県富山市五福３１９０,076-445-6011,076-445-6014,col-K23003484-0000,,とやまだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:44:27,0015h00000oIV4o
1669,大学,富山県立大学,射水キャンパス,本部（代表）,本部（代表）,公立,富山県,射水市,162116,939-0398,富山県射水市黒河５１８０,0766-56-7500,0766-56-6182,col-K23003495-0000,,とやまけんりつだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:44:27,0015h00000oIV4p
1670,大学,新潟工科大学,,本部（代表）,本部（代表）,私立,新潟県,柏崎市,152056,945-1195,新潟県柏崎市藤橋１７１９,0257-22-8111,0257-22-8112,col-K23003417-0000,,にいがたこうかだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:44:27,0015h00000oIV4q
1671,大学,健康科学大学,,本部（代表）,本部（代表）,私立,山梨県,富士河口湖町,194301,401-0380,山梨県南都留郡富士河口湖町小立７１８７,0555-83-5200,0555-83-5100,col-K23003727-0000,,けんこうかがくだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:44:28,0015h00000oIV4r
1672,大学,日本文化大学,八王子キャンパス,本部（代表）,本部（代表）,私立,東京都,八王子市,132012,192-0986,東京都八王子市片倉町９７７,042-636-5211,042-637-3900,col-K23002771-0000,,にほんぶんかだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:44:28,0015h00000oIV4s
1673,大学,日本体育大学,東京・世田谷キャンパス,本部（代表）,本部（代表）,私立,東京都,世田谷区,131121,158-8508,東京都世田谷区深沢７－１－１,03-5706-0900,03-5706-0912,col-K23002759-0000,,にほんたいいくだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:44:28,0015h00000oIV4t
1674,大学,順天堂大学,本郷・お茶の水キャンパス,本部（代表）,本部（代表）,私立,東京都,文京区,131059,113-8421,東京都文京区本郷２－１－１,03-3813-3111,03-3814-9100,col-K23002140-0000,,じゅんてんどうだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:44:28,0015h00000oIV4u
1675,大学,女子美術大学,杉並キャンパス,本部（代表）,本部（代表）,私立,東京都,杉並区,131156,166-8538,東京都杉並区和田１－４９－８,03-5340-4500,042-778-6692,col-K23003196-0000,,じょしびじゅつだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV4v
1676,大学,昭和女子大学,,本部（代表）,本部（代表）,私立,東京都,世田谷区,131121,154-8533,東京都世田谷区太子堂１－７－５７,03-3411-5123,03-3487-6850,col-K23002173-0000,,しょうわじょしだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV4w
1677,大学,昭和大学,旗の台キャンパス,本部（代表）,本部（代表）,私立,東京都,品川区,131091,142-8555,東京都品川区旗の台１－５－８,03-3784-8000,03-3784-8012,col-K23002162-0000,,しょうわだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV4x
1678,大学,昭和薬科大学,,本部（代表）,本部（代表）,私立,東京都,町田市,132098,194-8543,東京都町田市東玉川学園３－３１６５,042-721-1511,042-721-1588,col-K23002184-0000,,しょうわやっかだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV4y
1679,大学,上智大学,四谷キャンパス,本部（代表）,本部（代表）,私立,東京都,千代田区,131016,102-8554,東京都千代田区紀尾井町７－１,03-3238-3172,03-3238-3137,col-K23002151-0000,,じょうちだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV4z
1680,大学,杉野服飾大学,目黒キャンパス,本部（代表）,本部（代表）,私立,東京都,品川区,131091,141-8651,東京都品川区上大崎４－６－１９,03-3491-8151,03-3491-2605,col-K23002210-0000,,すぎのふくしょくだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV50
1681,大学,成城大学,,本部（代表）,本部（代表）,私立,東京都,世田谷区,131121,157-8511,東京都世田谷区成城６－１－２０,03-3482-2101,03-3482-9698,col-K23002232-0000,,せいじょうだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV51
1682,大学,成蹊大学,,本部（代表）,本部（代表）,私立,東京都,武蔵野市,132039,180-8633,東京都武蔵野市吉祥寺北町３－３－１,0422-37-3503,0422-37-3883,col-K23002221-0000,,せいけいだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV52
1683,大学,星薬科大学,,本部（代表）,本部（代表）,私立,東京都,品川区,131091,142-8501,東京都品川区荏原２－４－４１,03-3786-1011,03-5498-5863,col-K23002829-0000,,ほしやっかだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV53
1684,大学,清泉女子大学,,本部（代表）,本部（代表）,私立,東京都,品川区,131091,141-8642,東京都品川区東五反田３－１６－２１,03-3447-5551,03-3447-5493,col-K23002243-0000,,せいせんじょしだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV54
1685,大学,聖心女子大学,,本部（代表）,本部（代表）,私立,東京都,渋谷区,131130,150-8938,東京都渋谷区広尾４－３－１,03-3407-5811,03-3407-5929,col-K23002254-0000,,せいしんじょしだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV55
1686,大学,聖路加国際大学,,本部（代表）,本部（代表）,私立,東京都,中央区,131024,104-0044,東京都中央区明石町１０－１,03-3543-6391,03-5565-1626,col-K23002276-0000,,せいるかこくさいだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV56
1687,大学,青山学院大学,青山キャンパス,本部（代表）,本部（代表）,私立,東京都,渋谷区,131130,150-8366,東京都渋谷区渋谷４－４－２５,03-3409-9612,,col-K23001884-0000,,あおやまがくいんだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV57
1688,大学,跡見学園女子大学,文京キャンパス,本部（代表）,本部（代表）,私立,東京都,文京区,131059,112-8687,東京都文京区大塚１－５－２,03-3941-7420,03-3941-8333,col-K23001172-0000,,あとみがくえんじょしだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:29,0015h00000oIV58
1689,大学,専修大学,神田キャンパス,本部（代表）,本部（代表）,私立,東京都,千代田区,131016,101-8425,東京都千代田区神田神保町３－８,03-3265-6821,,col-K23002287-0000,,せんしゅうだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:30,0015h00000oIV59
1690,大学,創価大学,,本部（代表）,本部（代表）,私立,東京都,八王子市,132012,192-8577,東京都八王子市丹木町１－２３６,042-691-2211,042-691-9303,col-K23002298-0000,,そうかだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:30,0015h00000oIV5A
1691,大学,早稲田大学,,本部（代表）,本部（代表）,私立,東京都,新宿区,131041,169-8050,東京都新宿区戸塚町１－１０４,03-3203-4333,03-3202-9435,col-K23002966-0000,,わせだだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:30,0015h00000oIV5B
1692,大学,多摩大学,多摩キャンパス,本部（代表）,本部（代表）,私立,東京都,多摩市,132241,206-0022,東京都多摩市聖ヶ丘４－１－１,042-337-1111,042-337-7101,col-K23002346-0000,,たまだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:30,0015h00000oIV5C
1693,大学,多摩美術大学,上野毛キャンパス,本部（代表）,本部（代表）,私立,東京都,世田谷区,131121,158-8558,東京都世田谷区上野毛３－１５－３４,03-3702-1141,03-3702-2235,col-K23002368-0000,,たまびじゅつだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:44,0015h00000oIV5D
1694,大学,大学院大学至善館,,本部（代表）,本部（代表）,私立,東京都,中央区,131024,130-0000,東京都中央区日本橋２－１７－３,03-5226-6802,,col-K23031130-0000,,だいがくいんだいがくしぜんかん,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:44,0015h00000oIV5E
1695,大学,社会情報大学院大学,,本部（代表）,本部（代表）,私立,東京都,新宿区,131041,169-8518,東京都新宿区高田馬場１－２５－３０,03-3207-0005,,col-K23020553-0000,,しゃかいじょうほうだいがくいんだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:44,0015h00000oIV5F
1696,大学,大原大学院大学,,本部（代表）,本部（代表）,私立,東京都,千代田区,131016,101-0065,東京都千代田区西神田２－２－１０,03-3237-8760,03-3237-8340,col-K23001943-0000,,おおはらだいがくいんだいがく,,,,,,,2021-09-17 05:24:55,2022-05-12 13:40:45,0015h00000oIV5G
